run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,divergence_max_quote_diff_vs_reference,divergence_max_nav_per_deposit_diff_vs_reference,invariant_failures
adversarial,layer_c_sell_heavy_adv_0008,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0764635839902641408144296769,0.00009459609239146612202025803937,0.000302061756095234076659403,0
adversarial,layer_c_sell_heavy_adv_0009,reference_parallel_lmsr,True,6E-80,True,True,1,0,0,-0.0152306614269007666994195625,,,0
adversarial,layer_c_sell_heavy_adv_0009,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0148733537592930275707937840,0.00009459609239146612202025803937,0.0003022015291851269023706849,0
adversarial,layer_c_sell_heavy_adv_0010,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0733535505324439328314514137,,,0
adversarial,layer_c_sell_heavy_adv_0010,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0737256897428697964569664302,0.0001285226654396524067142185845,0.000314089799387577822607227,0
adversarial,layer_c_sell_heavy_adv_0011,reference_parallel_lmsr,True,7E-80,True,True,1,0,0,0.0040913308207935010790214448,,,0
adversarial,layer_c_sell_heavy_adv_0011,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0044636386243756491387107436,0.0001285226654396524067142185845,0.0003142583124784441886505367,0
adversarial,layer_c_sell_heavy_adv_0012,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0760108279808263529773267278,,,0
adversarial,layer_c_sell_heavy_adv_0012,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0761504356968433366876704804,0.0001576755180864551459893160032,0.000095894973997362393391798,0
adversarial,layer_c_sell_heavy_adv_0013,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,-0.0146069920227463990583474056,,,0
adversarial,layer_c_sell_heavy_adv_0013,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,-0.0144672731973296109741001975,0.0001576755180864551459893160032,0.0000960058912401634037809192,0
adversarial,layer_c_sell_heavy_adv_0014,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0732576110667009512234261194,,,0
adversarial,layer_c_sell_heavy_adv_0014,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0734031599957795347418465124,0.0001208075580230707621994290922,0.000100016636358783376254696,0
adversarial,layer_c_sell_heavy_adv_0015,reference_parallel_lmsr,True,1E-80,True,True,1,0,0,0.0046867169043677802030445567,,,0
adversarial,layer_c_sell_heavy_adv_0015,global_state_avm_fixed_point,True,0.000000,True,True,1,0,0,0.0048324000392646772186706366,0.0001208075580230707621994290922,0.0001001507300855115780770217,0
