run_family,scenario_name,mechanism,price_continuity_pass,max_price_change,slippage_pass,solvency_pass,path_terminal_states,path_max_price_diff,path_max_funds_diff,fairness_gap_nav_per_deposit,invariant_failures
adversarial,adversarial_default_0160,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,0.0273529652222720215120260466,0
adversarial,adversarial_default_0161,reference_parallel_lmsr,True,5E-80,True,True,1,0,0,-0.0109239340777488742370291775,0
adversarial,adversarial_default_0164,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0207035717977114001262754345,0
adversarial,adversarial_default_0165,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.000860883215041570115359456,0
adversarial,adversarial_default_0166,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0256826541598032090620567855,0
adversarial,adversarial_default_0167,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0042138604551264778203036291,0
adversarial,adversarial_default_0168,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0863464483307523942756223946,0
adversarial,adversarial_default_0169,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.024185114330579865487214034,0
adversarial,adversarial_default_0174,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.0808921421539391066593004496,0
adversarial,adversarial_default_0175,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.002006529842060088162826872,0
adversarial,adversarial_default_0182,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0831763323448916085870101717,0
adversarial,adversarial_default_0183,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.023164151844853438600413205,0
adversarial,adversarial_default_0184,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,0.0871837975596287373149387858,0
adversarial,adversarial_default_0185,reference_parallel_lmsr,True,4E-80,True,True,1,0,0,-0.0275388435732907350233106948,0
adversarial,adversarial_default_0188,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.0779280482811346496865189971,0
adversarial,adversarial_default_0189,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.001064036510452404808638044,0
adversarial,adversarial_default_0190,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,0.0817044283720909286981585933,0
adversarial,adversarial_default_0191,reference_parallel_lmsr,True,2E-80,True,True,1,0,0,-0.0051008308283204064509390084,0
