run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,invariant_failures
adversarial,paper_quick_adv_0190,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0191,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,6.059585431814393552615716208E-29,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0192,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,8,100,25,7,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0193,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,8,100,25,6,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0198,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,8,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0199,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,8,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0206,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr,8,100,25,9,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0207,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr,8,100,25,7,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0208,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,8,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0
adversarial,paper_quick_adv_0209,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,8,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0
